SalesID;DocumentDate;SalePrice;PropertyID;PropertyType;ym;zhvi_px;zhvi_idx;AdjSalePrice;NbrLivingUnits;SqFtLot;SqMLot;SqFtTotLiving;SqMTotLiving;SqFtFinBasement;SqMFinBasement;Bathrooms;Bedrooms;BldgGrade;YrBuilt;YrRenovated;TrafficNoise;LandVal;ImpsVal;ZipCode;NewConstruction;Image
8430;2014-04-03;643000;2723069052;Single Family;2014-04-01;395300;0.908318014705882;707902;1;220300;20467;2600;242;480;45;2.25;3;8;1977;0;0;257000;303000;98027;0;4YZUMRMU66Z4
8431;2014-04-16;725000;2723069082;Single Family;2014-04-01;395300;0.908318014705882;798179;1;133729;12424;2510;233;0;0;2.25;4;8;1977;0;0;243000;375000;98027;0;4ZXWQU7RWTPT
8432;2014-04-03;565000;2723069132;Single Family;2014-04-01;395300;0.908318014705882;622029;1;112384;10441;2580;240;0;0;2.5;4;9;2007;0;0;190000;361000;98038;0;55D0L447T965
8434;2012-07-06;270000;2723089104;Single Family;2012-07-01;325300;0.747472426470588;361217;1;17424;1619;1540;143;0;0;2.25;3;7;1992;0;1;117000;180000;98045;0;58MS42333SP7
8435;2006-10-10;975000;2723500010;Single Family;2006-10-01;418300;0.961167279411765;1014392;1;12680;1178;3160;294;1510;140;2.5;5;8;1961;0;0;392000;374000;98006;0;59FGXW6Z5XNW
8436;2015-03-23;160000;2724049057;Single Family;2015-03-01;423200;0.972426470588235;164537;1;4000;372;820;76;0;0;1;2;6;1930;0;0;101000;172000;98118;1;59ZKIIL5UZ97
8437;2006-01-19;349950;2724049131;Single Family;2006-01-01;383200;0.880514705882353;397438;1;7432;690;2920;271;1460;136;2;6;7;1957;0;0;115000;214000;98118;0;5CJ4A6OFJVJL
8438;2008-01-10;430000;2724049131;Single Family;2008-01-01;421900;0.969439338235294;443555;1;7432;690;2920;271;1460;136;2;6;7;1957;0;0;115000;214000;98118;0;5DY7BN1OO6K7
8439;2007-06-26;406000;2724049157;Single Family;2007-06-01;433200;0.995404411764706;407874;1;5332;495;2150;200;1040;97;3;5;7;1977;0;0;105000;191000;98118;0;5GFZ2BHW23M3
8441;2006-07-05;366000;2724069112;Single Family;2006-07-01;407700;0.936810661764706;390687;1;6534;607;1230;114;0;0;1;2;6;1953;0;0;209000;136000;98027;0;5L9CQ0RNV25S
8442;2006-10-26;270000;2724069120;Single Family;2006-10-01;418300;0.961167279411765;280908;1;7405;688;1030;96;0;0;1;2;7;1959;0;0;215000;198000;98027;0;5MY5669G9QJD
8443;2008-09-29;442500;2724069169;Multiplex;2008-09-01;394900;0.907398897058823;487658;2;12196;1133;2180;203;0;0;3;4;7;1968;0;0;215000;247000;98027;0;5PDU9N18K0C1
8444;2008-04-08;734500;2724079014;Single Family;2008-04-01;411700;0.946001838235294;776426;1;234788;21813;2970;276;930;86;3.25;3;9;1991;0;0;225000;474000;98024;0;5RLEOUU1YW92
8445;2009-07-06;1125000;2724079032;Single Family;2009-07-01;354400;0.814338235294118;1381490;1;782176;72666;4550;423;150;14;3.25;3;11;2004;0;0;246000;1003000;98024;0;5TAW99A25EMC
8446;2013-12-27;225000;2724089028;Single Family;2013-12-01;385000;0.884650735294118;254338;1;49568;4605;1360;126;0;0;1;3;7;1953;0;0;181000;103000;98065;0;5TGLPQ9KR9KT
8447;2007-03-16;254000;2724200495;Single Family;2007-03-01;429600;0.987132352941177;257311;1;12452;1157;1490;138;0;0;1.75;3;7;1954;0;3;46000;101000;98198;0;5UQGPGPNLXKE
8448;2006-11-27;225000;2724200705;Single Family;2006-11-01;421200;0.967830882352941;232479;1;8550;794;800;74;0;0;1;2;7;1947;0;0;75000;114000;98198;0;5VOWARXDTPUE
8449;2007-03-05;855000;2725069121;Single Family;2007-03-01;429600;0.987132352941177;866145;1;52707;4897;3320;308;0;0;2.5;4;10;1999;0;0;310000;508000;98074;0;5ZBZJZS1MKAJ
8450;2009-06-19;635000;2725069131;Single Family;2009-06-01;357100;0.820542279411765;773878;1;81675;7588;2950;274;0;0;2.5;3;9;1985;0;0;442000;317000;98074;0;60NGDY5P8L0D
8451;2006-07-31;730000;2725069162;Single Family;2006-07-01;407700;0.936810661764706;779240;1;9643;896;2990;278;0;0;2.5;4;9;2003;0;0;226000;417000;98074;0;6EP49Y2QSQWF
8452;2014-08-05;785000;2725069164;Single Family;2014-08-01;403500;0.927159926470588;846672;1;9374;871;2990;278;0;0;3.25;4;9;2003;0;0;226000;417000;98074;0;6IA7GWR3WZLO
8453;2012-12-14;374900;2725079033;Single Family;2012-12-01;339400;0.779871323529412;480720;1;112514;10453;1200;111;0;0;1;3;7;1918;0;0;190000;142000;98014;0;6RO9YOWUHCZB
8454;2011-11-02;385000;2726049145;Multiplex;2011-11-01;312200;0.717371323529412;536682;2;7698;715;1950;181;0;0;2;4;7;1960;0;0;189000;372000;98125;0;6XKV0I1LYBH6
8456;2006-11-13;535500;2726059046;Single Family;2006-11-01;421200;0.967830882352941;553299;1;10690;993;2180;203;0;0;2.5;3;8;1947;2001;1;139000;326000;98034;0;6YO09JZ27IAT
8457;2006-04-18;455000;2726059054;Single Family;2006-04-01;396500;0.911075367647059;499410;1;5640;524;1320;123;0;0;1.75;3;7;1976;0;0;144000;195000;98034;0;75W1RDSVNIUJ
8459;2006-07-27;582500;2726079005;Single Family;2006-07-01;407700;0.936810661764706;621791;1;217800;20234;2850;265;0;0;2.5;4;9;2001;0;0;155000;409000;98019;0;7CYJK862QP2I
8460;2007-08-02;547500;2726079102;Single Family;2007-08-01;434600;0.998621323529412;548256;1;196455;18251;2430;226;980;91;2.75;4;8;1992;0;0;193000;229000;98014;0;7G0MJTF7693C
8461;2006-07-18;427000;2726700010;Single Family;2006-07-01;407700;0.936810661764706;455802;1;6440;598;1680;156;840;78;2;3;7;1952;0;1;225000;225000;98116;0;7L9XZJQ7YD0P
8462;2006-04-26;365000;2728500100;Single Family;2006-04-01;396500;0.911075367647059;400625;1;4050;376;1880;175;0;0;2.5;4;7;2003;0;0;97000;153000;98055;0;7MITT4MY3UZ5
8463;2008-01-02;370000;2728500210;Single Family;2008-01-01;421900;0.969439338235294;381664;1;3645;339;2080;193;0;0;2.25;4;7;2003;0;0;97000;160000;98055;0;7SKU93S6J24D
8464;2006-08-01;895000;2731600040;Single Family;2006-08-01;411100;0.944623161764706;947468;1;9200;855;4200;390;900;84;2.25;7;9;1945;2002;0;141000;568000;98166;0;7U9JXDMIOELK
8465;2006-04-10;283500;2734100327;Townhouse;2006-04-01;396500;0.911075367647059;311171;1;1361;126;1620;151;360;33;2;3;7;2002;0;2;85000;157000;98108;0;7VWOGPCA0O72
8466;2008-06-13;291000;2734100335;Townhouse;2008-06-01;403200;0.926470588235294;314095;1;1362;127;1620;151;360;33;2;3;7;2002;0;1;97000;149000;98108;0;7Y3AHA1R88OX
8467;2009-06-04;215000;2734100342;Townhouse;2009-06-01;357100;0.820542279411765;262022;1;1362;127;1620;151;360;33;2;3;7;2003;0;1;97000;150000;98108;0;7ZJ4PQYXEWI8
8468;2008-04-07;190000;2734100380;Single Family;2008-04-01;411700;0.946001838235294;200845;1;4000;372;1360;126;450;42;1;3;7;1920;0;0;110000;225000;98108;0;86G0U4FQIYKL
8469;2008-05-18;424000;2734100495;Single Family;2008-05-01;407400;0.936121323529412;452933;1;4000;372;2240;208;1150;107;1;3;7;1906;0;0;110000;256000;98108;0;86K9MUAFNCVM
8470;2006-12-14;410000;2734101035;Single Family;2006-12-01;423400;0.972886029411765;421427;1;6000;557;1600;149;0;0;2;3;8;1903;0;0;129000;244000;98108;0;893MQZ6REEW1
8471;2010-01-12;400000;2738600140;Single Family;2010-01-01;350800;0.806066176470588;496237;1;3345;311;2860;266;670;62;2.5;4;8;2004;0;0;159000;369000;98072;0;89LJ05RQJ5Q5
8472;2006-12-08;545900;2738600160;Single Family;2006-12-01;423400;0.972886029411765;561114;1;3995;371;2970;276;680;63;3.5;5;8;2003;0;0;159000;375000;98072;0;8AXV7B34JXO4
8473;2011-01-24;389000;2738600220;Single Family;2011-01-01;328100;0.75390625;515979;1;4876;453;2050;190;0;0;2.5;3;8;2005;0;0;159000;325000;98072;0;8CDLJAHQPUIT
8489;2006-07-25;578360;2738640370;Single Family;2006-07-01;407700;0.936810661764706;617371;1;3600;334;2820;262;0;0;2.5;5;9;2006;0;0;159000;437000;98072;1;8CGMCUPMF6K1
8493;2008-05-09;543800;2738650020;Single Family;2008-05-01;407400;0.936121323529412;580908;1;4160;386;2450;228;0;0;2.5;3;9;2008;0;0;159000;417000;98072;1;8EJUJ11B3EFR
8494;2008-11-05;512000;2738650030;Single Family;2008-11-01;385800;0.886488970588235;577559;1;3582;333;2450;228;0;0;2.5;3;9;2008;0;0;159000;417000;98072;1;8F9U6C4WD7A5
8495;2008-02-20;588000;2738650070;Single Family;2008-02-01;418400;0.961397058823529;611610;1;5449;506;2740;255;0;0;2.5;4;9;2007;0;0;159000;436000;98072;1;8FZLDR99GF14
8496;2008-07-30;548850;2738650080;Single Family;2008-07-01;400300;0.919806985294118;596701;1;4642;431;2530;235;0;0;2.5;4;9;2007;0;0;159000;416000;98072;1;8IHSSDNFLG2C
8498;2007-07-12;374000;2741100485;Single Family;2007-07-01;434200;0.997702205882353;374861;2;5200;483;1470;137;0;0;2.75;5;6;1912;0;0;123000;216000;98108;0;8S8D39S9KLUT
8499;2009-03-16;438000;2742100085;Single Family;2009-03-01;369800;0.849724264705882;515461;1;5275;490;2280;212;1010;94;4;6;7;1998;0;0;94000;257000;98108;0;8TAL1BTI1TPO
8500;2007-02-27;400000;2742100090;Single Family;2007-02-01;427800;0.982996323529412;406919;1;5275;490;1570;146;400;37;1.5;3;7;1923;0;0;105000;182000;98108;0;8UROT9WWR055
8501;2007-06-21;317900;2744600005;Single Family;2007-06-01;433200;0.995404411764706;319368;1;8250;766;950;88;0;0;1;2;7;1950;0;0;196000;120000;98125;0;8XF99VG0LW9R
8502;2009-11-20;300000;2744600015;Single Family;2009-11-01;350900;0.806295955882353;372072;1;7020;652;860;80;0;0;1;2;7;1950;0;3;132000;150000;98155;0;93UO7KX36Y62
8503;2006-03-23;558500;2747100014;Single Family;2006-03-01;392100;0.900965073529412;619891;1;7200;669;2040;190;1020;95;1.75;3;7;1950;0;1;289000;269000;98117;0;9856WNNZ8I6H
8504;2010-06-04;339000;2747100024;Single Family;2010-06-01;345800;0.794577205882353;426642;1;9000;836;1940;180;970;90;2.5;3;7;1948;0;1;307000;218000;98117;0;98FKT0VTXOES
8505;2007-03-15;626500;2749600080;Single Family;2007-03-01;429600;0.987132352941177;634667;1;4800;446;1720;160;0;0;2;4;8;1941;0;1;482000;194000;98119;0;99446HX51VKS
8506;2009-11-04;1150000;2749600085;Single Family;2009-11-01;350900;0.806295955882353;1426275;1;4800;446;3810;354;1100;102;3.25;4;9;2008;0;0;505000;706000;98119;1;9IPTZP21RLFZ
8507;2006-05-16;540000;2749600095;Single Family;2006-05-01;400600;0.920496323529412;586640;1;4800;446;1700;158;830;77;1.5;3;7;1924;0;0;505000;73000;98119;0;9O92IMVNWY9U
8508;2007-03-26;686000;2749600175;Single Family;2007-03-01;429600;0.987132352941177;694942;1;4800;446;1920;178;770;72;2;4;7;1926;0;0;505000;177000;98119;0;9OHLE6C8WMF9
8511;2006-01-10;378000;2759500095;Single Family;2006-01-01;383200;0.880514705882353;429294;1;8272;768;1360;126;0;0;1.5;3;7;1958;0;0;281000;106000;98177;0;9TTI7SP6JI5U
8512;2006-06-28;441000;2759500095;Single Family;2006-06-01;404400;0.929227941176471;474588;1;8272;768;1360;126;0;0;1.5;3;7;1958;0;0;281000;106000;98177;0;9TWOU1124NQH
8513;2006-04-20;432000;2759500130;Single Family;2006-04-01;396500;0.911075367647059;474165;1;11115;1033;2330;216;1090;101;2;4;7;1958;0;0;293000;132000;98177;0;9U9D8GNCNH2H
8514;2006-07-14;420950;2760200035;Single Family;2006-07-01;407700;0.936810661764706;449344;1;3380;314;2060;191;430;40;3.5;4;7;2004;0;0;125000;269000;98118;0;9UZ3AC2R21JO
8515;2009-11-20;493050;2761000045;Single Family;2009-11-01;350900;0.806295955882353;611500;1;7245;673;1750;163;0;0;2.25;3;8;1954;0;0;260000;350000;98177;0;A1GGIMG5LTGC
8516;2006-02-28;315000;2762300140;Single Family;2006-02-01;387600;0.890625;353684;1;8785;816;2020;188;720;67;2.75;4;8;1976;0;0;64000;225000;98003;0;A2QKAELY75M2
8517;2007-04-17;385000;2762600045;Single Family;2007-04-01;430900;0.990119485294118;388842;1;15975;1484;2000;186;530;49;1.75;4;7;1956;0;0;113000;153000;98168;0;A650LEJXUK27
8518;2009-11-30;275000;2763600060;Single Family;2009-11-01;350900;0.806295955882353;341066;1;11884;1104;3480;323;0;0;2.75;5;8;1971;0;0;154000;456000;98155;0;AA6M7I14ID7S
8519;2011-03-29;294700;2767600171;Single Family;2011-03-01;321600;0.738970588235294;398798;1;1968;183;1010;94;0;0;1.5;2;5;1906;0;0;127000;268000;98107;0;AEAYFRUGJA73
8521;2007-04-23;385000;2767600246;Single Family;2007-04-01;430900;0.990119485294118;388842;1;3282;305;1110;103;0;0;1;2;6;1904;0;2;168000;219000;98117;0;AECHD5GPQ4UL
8522;2006-08-01;554000;2767600320;Single Family;2006-08-01;411100;0.944623161764706;586477;1;2846;264;2320;216;840;78;2;5;7;1926;0;0;141000;446000;98107;0;AHEDSFSRD3BF
8523;2011-03-22;490000;2767600320;Single Family;2011-03-01;321600;0.738970588235294;663085;1;2846;264;2320;216;840;78;2;5;7;1926;0;0;141000;446000;98107;0;AHPOIAJXQT59
8524;2006-05-23;380000;2767600400;Townhouse;2006-05-01;400600;0.920496323529412;412821;1;2416;224;2190;203;0;0;2.25;3;8;2014;0;2;127000;496000;98117;0;AMLO3J5JFQCZ
8525;2006-05-23;325000;2767600404;Townhouse;2006-05-01;400600;0.920496323529412;353070;1;1151;107;980;91;0;0;1.5;2;8;2006;0;2;118000;252000;98117;1;ANUY9S0PYFJP
8529;2009-02-03;515000;2767600575;Single Family;2009-02-01;374400;0.860294117647059;598632;1;5000;465;2100;195;200;19;2.75;5;7;1926;0;0;250000;416000;98107;0;AOPRVR8GXHPA
8530;2006-04-17;380000;2767600590;Single Family;2006-04-01;396500;0.911075367647059;417090;1;2251;209;1420;132;0;0;2;3;7;1904;0;0;127000;419000;98107;0;AUTZB3RW039S
8535;2006-11-21;365504;2767600646;Townhouse;2006-11-01;421200;0.967830882352941;377653;1;876;81;1110;103;90;8;2.5;2;8;2007;0;0;128000;312000;98117;1;AV53XC9LBH8V
8543;2008-02-21;760000;2767600945;Single Family;2008-02-01;418400;0.961397058823529;790516;1;5000;465;3050;283;860;80;3;4;8;1900;2007;0;263000;564000;98107;0;AY4VRPBVZ014
8544;2006-01-04;402000;2767601005;Townhouse;2006-01-01;383200;0.880514705882353;456551;1;1768;164;1250;116;0;0;2.5;2;8;2005;0;0;127000;392000;98107;0;B9F0U78AP6NP
8545;2007-06-14;465099;2767601010;Single Family;2007-06-01;433200;0.995404411764706;467246;1;3367;313;1880;175;820;76;2.25;3;7;1910;0;0;188000;403000;98107;0;BGFMQNJABS92
8549;2008-07-09;539000;2767601290;Townhouse;2008-07-01;400300;0.919806985294118;585993;1;1959;182;1660;154;0;0;2.5;3;8;2007;0;0;127000;451000;98107;1;BHPRJJNCUAF9
8552;2006-01-05;450000;2767601635;Single Family;2006-01-01;383200;0.880514705882353;511065;1;5000;465;1890;176;920;85;2;2;7;1915;0;0;250000;285000;98107;0;BJFINL5CYA5V
8555;2007-04-19;435000;2767601850;Multiplex;2007-04-01;430900;0.990119485294118;439341;2;5000;465;1290;120;0;0;2;2;7;1945;0;0;263000;203000;98107;0;BVRMZ0PYEKUM
8556;2006-01-05;484940;2767602168;Townhouse;2006-01-01;383200;0.880514705882353;550746;1;2375;221;1980;184;0;0;2.25;3;8;2006;0;0;127000;415000;98107;1;BVUUCQ50Y4UQ
8557;2006-01-09;484960;2767602170;Townhouse;2006-01-01;383200;0.880514705882353;550769;1;2375;221;2060;191;0;0;2.25;3;8;2006;0;0;127000;421000;98107;1;BY3KHHVIS0X8
8558;2013-10-08;566000;2767602170;Townhouse;2013-10-01;380400;0.874080882352941;647537;1;2375;221;2060;191;0;0;2.25;3;8;2006;0;0;127000;421000;98107;0;C6KA4XAICRKU
8559;2007-06-22;545000;2767602330;Townhouse;2007-06-01;433200;0.995404411764706;547516;1;2410;224;1520;141;0;0;1;3;7;1904;0;1;127000;308000;98107;0;C7P35I9OWJ0D
8564;2006-12-14;597500;2767602356;Single Family;2006-12-01;423400;0.972886029411765;614152;1;2278;212;2140;199;0;0;3.5;4;9;2005;0;0;127000;529000;98107;0;C9EG1QJNHTVO
8565;2007-05-16;620000;2767602495;Multiplex;2007-05-01;432100;0.992876838235294;624448;2;5000;465;2510;233;800;74;2;6;8;1961;0;0;263000;295000;98107;0;CGEFGE5GZXTJ
8567;2007-05-21;809390;2767602620;Multiplex;2007-05-01;432100;0.992876838235294;815197;3;5000;465;2750;255;940;87;3.5;6;8;1968;0;0;250000;413000;98107;0;CHZOZCIT4Y9J
8568;2011-11-18;374950;2767602645;Townhouse;2011-11-01;312200;0.717371323529412;522672;1;2746;255;1360;126;0;0;2;4;7;1945;2011;0;175000;333000;98107;0;CNGJ3JLX6D5F
8571;2006-11-27;642500;2767602685;Multiplex;2006-11-01;421200;0.967830882352941;663856;3;5000;465;2900;269;780;72;4.5;6;8;1977;0;0;250000;438000;98107;0;COTYP5QDLK6T
8573;2008-01-29;650000;2767602855;Townhouse;2008-01-01;421900;0.969439338235294;670491;1;2323;216;2160;201;0;0;3.5;5;9;2007;0;0;127000;534000;98107;1;CRXN8BWORUW0
8574;2007-01-08;279950;2767603210;Single Family;2007-01-01;425600;0.977941176470588;286265;1;2375;221;1790;166;0;0;2.5;3;8;2007;0;0;134000;457000;98107;0;CU28RXU05FRL
8575;2008-07-11;615000;2767603210;Single Family;2008-07-01;400300;0.919806985294118;668619;1;2375;221;1790;166;0;0;2.5;3;8;2007;0;0;134000;457000;98107;1;CURBNYLO9DXC
8576;2010-04-08;387000;2767603215;Townhouse;2010-04-01;349100;0.802159926470588;482447;1;2400;223;1450;135;0;0;2;3;8;1900;2003;0;127000;367000;98107;0;CV64I7M7TOOD
8577;2010-04-22;465000;2767603250;Townhouse;2010-04-01;349100;0.802159926470588;579685;1;1919;178;1550;144;0;0;2.25;3;8;2003;0;1;124000;411000;98107;0;CWTLQ9C2XRKK
8578;2008-04-02;450000;2767603252;Townhouse;2008-04-01;411700;0.946001838235294;475686;1;1780;165;1550;144;0;0;3.25;2;8;2003;0;0;127000;438000;98107;0;DA155NZENY7X
8579;2009-04-13;365000;2767603450;Townhouse;2009-04-01;365000;0.838694852941177;435200;1;1917;178;1540;143;0;0;3.5;3;8;2006;0;0;127000;448000;98107;0;DBXVJKG456XX
8580;2006-12-11;550000;2767603475;Townhouse;2006-12-01;423400;0.972886029411765;565328;1;2176;202;2120;197;0;0;3.25;3;8;2006;0;2;118000;419000;98107;1;DCYEB8GTFAFN
8581;2009-06-22;467500;2767603475;Townhouse;2009-06-01;357100;0.820542279411765;569745;1;2176;202;2120;197;0;0;3.25;3;8;2006;0;2;118000;419000;98107;0;DJ4BUFFFVAAN
8583;2007-04-19;415000;2767603505;Townhouse;2007-04-01;430900;0.990119485294118;419141;1;1249;116;1170;109;0;0;2.25;3;8;2014;0;0;127000;415000;98107;0;DOOGDR3YD4L2
8586;2006-10-19;447000;2767603589;Townhouse;2006-10-01;418300;0.961167279411765;465060;1;1196;111;1350;125;0;0;3.25;3;8;2006;0;0;127000;354000;98107;1;DOYNAO44MYGE
8587;2006-12-04;392500;2767603591;Townhouse;2006-12-01;423400;0.972886029411765;403439;1;1310;122;1320;123;0;0;2.5;3;8;2006;0;0;127000;339000;98107;1;DPXXY7J4VGI9
8588;2006-03-24;369000;2767603608;Townhouse;2006-03-01;392100;0.900965073529412;409561;1;1274;118;1170;109;0;0;1.5;2;8;2001;0;0;127000;297000;98107;0;DS9DZCUBCDYF
8589;2007-04-10;457950;2767603612;Townhouse;2007-04-01;430900;0.990119485294118;462520;1;1334;124;1290;120;0;0;2.25;2;8;2007;0;0;127000;335000;98107;1;DSX62QS09IID
8590;2014-05-12;500000;2767603612;Townhouse;2014-05-01;398100;0.914751838235294;546596;1;1334;124;1290;120;0;0;2.25;2;8;2007;0;0;127000;335000;98107;0;DUNW4FWNATKL
8591;2007-03-19;449950;2767603613;Townhouse;2007-03-01;429600;0.987132352941177;455815;1;1332;124;1270;118;0;0;2.25;2;8;2007;0;0;127000;334000;98107;1;DX6QVVBG5KPX
8592;2007-03-02;435123;2767603614;Townhouse;2007-03-01;429600;0.987132352941177;440795;1;1198;111;1100;102;0;0;2.25;2;8;2007;0;0;127000;313000;98107;1;E2BY2NEUFEJ3
8593;2007-03-24;459950;2767603615;Townhouse;2007-03-01;429600;0.987132352941177;465946;1;1137;106;1290;120;0;0;2.25;2;8;2007;0;0;127000;335000;98107;1;E3P1N14PHVPG
8599;2006-06-24;425000;2767603865;Single Family;2006-06-01;404400;0.929227941176471;457369;1;2500;232;1290;120;0;0;1.5;2;6;1907;0;0;155000;271000;98107;0;EAS0LZRW2WX7
8601;2006-05-10;456500;2767604067;Townhouse;2006-05-01;400600;0.920496323529412;495928;1;1125;105;1510;140;0;0;3.25;3;8;2006;0;0;127000;370000;98107;1;EB707ZHZR69H
8610;2006-09-14;370000;2767604249;Townhouse;2006-09-01;414800;0.953125;388197;1;1079;100;920;85;0;0;1.5;2;8;2006;0;0;127000;275000;98107;1;ECO3DC7MGVE1
8611;2007-01-03;319000;2767604252;Townhouse;2007-01-01;425600;0.977941176470588;326195;1;779;72;760;71;0;0;1.5;1;8;2006;0;2;118000;235000;98107;1;EFYZ7NNMXHEH
8621;2007-05-10;454950;2767604558;Townhouse;2007-05-01;432100;0.992876838235294;458214;1;1313;122;1170;109;0;0;2.25;2;8;2007;0;0;127000;321000;98107;1;ESJ9POC1HLZL
8624;2007-01-23;540900;2767604590;Townhouse;2007-01-01;425600;0.977941176470588;553101;1;1461;136;1530;142;0;0;3.25;3;8;2006;0;0;127000;448000;98107;1;EVJDX9YLYS0V
8629;2006-06-27;419000;2767604600;Townhouse;2006-06-01;404400;0.929227941176471;450912;1;1366;127;1260;117;0;0;2.25;2;8;2006;0;0;127000;328000;98107;1;EXRQPFLO2FZX
8630;2006-08-21;397500;2767604601;Townhouse;2006-08-01;411100;0.944623161764706;420803;1;1250;116;1260;117;0;0;2.5;2;8;2006;0;0;127000;331000;98107;1;EYTCBC6K992U
8631;2007-07-17;404950;2767604613;Townhouse;2007-07-01;434200;0.997702205882353;405883;1;1189;110;1090;101;0;0;1.5;3;8;2000;0;0;127000;285000;98107;0;EZGUK3387UL8
8634;2006-05-25;405000;2767604713;Townhouse;2006-05-01;400600;0.920496323529412;439980;1;1375;128;1260;117;0;0;2.5;3;8;2002;0;0;127000;324000;98107;0;F144PVP4QBX2
8637;2008-09-09;385000;2767604752;Townhouse;2008-09-01;394900;0.907398897058823;424290;1;1272;118;1380;128;0;0;3.75;3;8;2003;0;0;127000;355000;98107;0;F5QQDPP69X7U
8638;2006-08-30;415000;2767605110;Townhouse;2006-08-01;411100;0.944623161764706;439329;1;1323;123;1390;129;0;0;1.5;3;8;2006;0;0;127000;329000;98107;0;F7W7K2HJ0C3X
8639;2010-11-02;349500;2767605110;Townhouse;2010-11-01;332700;0.764476102941177;457176;1;1323;123;1390;129;0;0;1.5;3;8;2006;0;0;127000;329000;98107;0;FJI7PLQJ28FS
8641;2006-10-19;400000;2767605188;Townhouse;2006-10-01;418300;0.961167279411765;416161;1;1164;108;1630;151;0;0;2.5;3;7;1999;0;0;127000;354000;98107;0;FMG59FOHVZTV
8642;2007-04-26;379500;2767701418;Townhouse;2007-04-01;430900;0.990119485294118;383287;1;1037;96;1000;93;0;0;2.5;3;7;2007;0;0;121000;277000;98107;1;FO3PK2ODD8R1
8643;2006-11-16;374500;2767701475;Townhouse;2006-11-01;421200;0.967830882352941;386948;1;1321;123;1340;124;0;0;2.5;2;8;2006;0;1;124000;334000;98107;1;FVPJSDAVCI9I
8645;2008-06-03;375000;2767701715;Townhouse;2008-06-01;403200;0.926470588235294;404762;1;1469;136;1460;136;0;0;2;3;8;2001;0;1;118000;319000;98107;0;FVZ8F3X7N6N4
8646;2008-07-01;366500;2767701720;Townhouse;2008-07-01;400300;0.919806985294118;398453;1;1473;137;1460;136;0;0;2;3;8;2001;0;1;118000;319000;98107;0;FXC7KBUGGT6W
8651;2008-04-11;438000;2767704055;Single Family;2008-04-01;411700;0.946001838235294;463001;1;5000;465;800;74;0;0;1;2;7;1906;0;0;254000;149000;98107;0;G5B5MSOY0RKO
8655;2008-05-29;399950;2767704226;Townhouse;2008-05-01;407400;0.936121323529412;427242;1;1229;114;1380;128;240;22;3;3;8;2007;0;0;128000;335000;98107;1;G5BC7T9L7W31
8659;2010-06-01;299900;2767704302;Townhouse;2010-06-01;345800;0.794577205882353;377433;1;1256;117;1280;119;80;7;1.5;2;8;1998;0;0;128000;273000;98107;0;G90JN87NA03B
8660;2008-02-08;340000;2767704303;Townhouse;2008-02-01;418400;0.961397058823529;353652;1;1255;117;1280;119;80;7;1.5;2;8;1998;0;0;128000;307000;98107;0;G9490XOFNHV6
